120.198.233.71 - - [22/Dec/2014:00:01:22 +0800] "GET /app/yiqichang.apk HTTP/1.1" 304 0 "-" "Mozilla/5.0 Gecko/20100115 Firefox/3.6" "-""0.045"
223.104.5.8 - - [22/Dec/2014:15:15:55 +0800] "GET /caige/?code=0113effe51f0cc13946a56262490219k&state=no HTTP/1.1" 200 10369 "-" "Mozilla/5.0 (Linux; Android 4.4.2; zh-cn; MX4 Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/30.0.0.0 Mobile Safari/537.36 MicroMessenger/6.0.0.50_r844973.501 NetType/cmnet" "-""0.203"
223.104.5.8 - - [22/Dec/2014:15:15:56 +0800] "GET /caige/music.php?rand=0.9986362939234823 HTTP/1.1" 200 2147 "http://www.17chang.com/caige/?code=0113effe51f0cc13946a56262490219k&state=no" "Mozilla/5.0 (Linux; Android 4.4.2; zh-cn; MX4 Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/30.0.0.0 Mobile Safari/537.36 MicroMessenger/6.0.0.50_r844973.501 NetType/cmnet" "-""0.002"
223.104.5.8 - - [22/Dec/2014:15:16:21 +0800] "POST /caige/wxinsert.php HTTP/1.1" 200 338 "http://www.17chang.com/caige/?code=0113effe51f0cc13946a56262490219k&state=no" "Mozilla/5.0 (Linux; Android 4.4.2; zh-cn; MX4 Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/30.0.0.0 Mobile Safari/537.36 MicroMessenger/6.0.0.50_r844973.501 NetType/cmnet" "-""0.002"
58.246.245.218 - - [22/Dec/2014:15:16:28 +0800] "GET /download/index.php?source=android HTTP/1.1" 302 61 "http://www.17chang.com/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.137 Safari/537.36 LBBROWSER" "-""0.002"
58.246.245.218 - - [22/Dec/2014:15:16:31 +0800] "GET /app/yiqichang.apk HTTP/1.1" 200 4105266 "http://www.17chang.com/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.137 Safari/537.36 LBBROWSER" "-""2.691"
223.104.5.8 - - [22/Dec/2014:15:16:48 +0800] "GET /animation/141216chdzj.php HTTP/1.1" 200 2527 "-" "Mozilla/5.0 (Linux; Android 4.4.2; zh-cn; MX4 Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/30.0.0.0 Mobile Safari/537.36 MicroMessenger/6.0.0.50_r844973.501 NetType/cmnet" "-""0.001"
223.104.5.8 - - [22/Dec/2014:15:16:49 +0800] "GET /animation/zepto.min.js HTTP/1.1" 200 10165 "http://17chang.com/animation/141216chdzj.php" "Mozilla/5.0 (Linux; Android 4.4.2; zh-cn; MX4 Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/30.0.0.0 Mobile Safari/537.36 MicroMessenger/6.0.0.50_r844973.501 NetType/cmnet" "-""0.000"
117.136.8.231 - - [22/Dec/2014:15:17:02 +0800] "GET /download/index.php?from=onlinechanggui HTTP/1.1" 200 1725 "-" "Mozilla/5.0 (Linux; U; Android 4.1.2; zh-cn; Lenovo K860i Build/JZO54K) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30 MicroMessenger/6.0.0.54_r849063.501 NetType/cmnet" "-""0.002"
117.136.8.231 - - [22/Dec/2014:15:17:03 +0800] "GET /download/text.png HTTP/1.1" 200 19943 "http://17chang.com/download/index.php?from=onlinechanggui" "Mozilla/5.0 (Linux; U; Android 4.1.2; zh-cn; Lenovo K860i Build/JZO54K) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30 MicroMessenger/6.0.0.54_r849063.501 NetType/cmnet" "-""0.000"
117.136.8.231 - - [22/Dec/2014:15:17:04 +0800] "GET /download/android.png HTTP/1.1" 200 8014 "http://17chang.com/download/index.php?from=onlinechanggui" "Mozilla/5.0 (Linux; U; Android 4.1.2; zh-cn; Lenovo K860i Build/JZO54K) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30 MicroMessenger/6.0.0.54_r849063.501 NetType/cmnet" "-""0.000"
117.136.8.231 - - [22/Dec/2014:15:17:04 +0800] "GET /download/pic.png HTTP/1.1" 200 6038 "http://17chang.com/download/index.php?from=onlinechanggui" "Mozilla/5.0 (Linux; U; Android 4.1.2; zh-cn; Lenovo K860i Build/JZO54K) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30 MicroMessenger/6.0.0.54_r849063.501 NetType/cmnet" "-""0.000"
117.136.8.231 - - [22/Dec/2014:15:17:04 +0800] "GET /download/android_active.png HTTP/1.1" 200 7871 "http://17chang.com/download/index.php?from=onlinechanggui" "Mozilla/5.0 (Linux; U; Android 4.1.2; zh-cn; Lenovo K860i Build/JZO54K) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30 MicroMessenger/6.0.0.54_r849063.501 NetType/cmnet" "-""0.000"
117.136.8.231 - - [22/Dec/2014:15:17:04 +0800] "GET /download/iphone_active.png HTTP/1.1" 200 6317 "http://17chang.com/download/index.php?from=onlinechanggui" "Mozilla/5.0 (Linux; U; Android 4.1.2; zh-cn; Lenovo K860i Build/JZO54K) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30 MicroMessenger/6.0.0.54_r849063.501 NetType/cmnet" "-""0.000"
117.136.8.231 - - [22/Dec/2014:15:17:05 +0800] "GET /download/logo.png HTTP/1.1" 200 25789 "http://17chang.com/download/index.php?from=onlinechanggui" "Mozilla/5.0 (Linux; U; Android 4.1.2; zh-cn; Lenovo K860i Build/JZO54K) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30 MicroMessenger/6.0.0.54_r849063.501 NetType/cmnet" "-""1.778"
117.136.8.231 - - [22/Dec/2014:15:17:23 +0800] "GET /download/index.php?from=onlinechanggui HTTP/1.1" 200 1725 "-" "Mozilla/5.0 (Linux; U; Android 4.1.2; zh-cn; Lenovo K860i Build/JZO54K) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30 LieBaoFast/2.21.1" "-""0.001"
117.136.8.231 - - [22/Dec/2014:15:17:27 +0800] "GET /download/android.png HTTP/1.1" 200 8014 "http://17chang.com/download/index.php?from=onlinechanggui" "Mozilla/5.0 (Linux; U; Android 4.1.2; zh-cn; Lenovo K860i Build/JZO54K) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30 LieBaoFast/2.21.1" "-""0.000"
117.136.8.231 - - [22/Dec/2014:15:17:27 +0800] "GET /download/pic.png HTTP/1.1" 200 6038 "http://17chang.com/download/index.php?from=onlinechanggui" "Mozilla/5.0 (Linux; U; Android 4.1.2; zh-cn; Lenovo K860i Build/JZO54K) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30 LieBaoFast/2.21.1" "-""0.000"
117.136.8.231 - - [22/Dec/2014:15:17:28 +0800] "GET /download/android_active.png HTTP/1.1" 200 7871 "http://17chang.com/download/index.php?from=onlinechanggui" "Mozilla/5.0 (Linux; U; Android 4.1.2; zh-cn; Lenovo K860i Build/JZO54K) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30 LieBaoFast/2.21.1" "-""0.000"
117.136.8.231 - - [22/Dec/2014:15:17:28 +0800] "GET /download/iphone_active.png HTTP/1.1" 200 6317 "http://17chang.com/download/index.php?from=onlinechanggui" "Mozilla/5.0 (Linux; U; Android 4.1.2; zh-cn; Lenovo K860i Build/JZO54K) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30 LieBaoFast/2.21.1" "-""0.000"
117.136.8.231 - - [22/Dec/2014:15:17:29 +0800] "GET /download/text.png HTTP/1.1" 200 19943 "http://17chang.com/download/index.php?from=onlinechanggui" "Mozilla/5.0 (Linux; U; Android 4.1.2; zh-cn; Lenovo K860i Build/JZO54K) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30 LieBaoFast/2.21.1" "-""3.099"
117.136.8.231 - - [22/Dec/2014:15:17:30 +0800] "GET /download/logo.png HTTP/1.1" 200 25789 "http://17chang.com/download/index.php?from=onlinechanggui" "Mozilla/5.0 (Linux; U; Android 4.1.2; zh-cn; Lenovo K860i Build/JZO54K) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30 LieBaoFast/2.21.1" "-""3.962"
59.173.24.126 - - [22/Dec/2014:15:17:32 +0800] "GET / HTTP/1.1" 200 3314 "-" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.63 Safari/537.36" "-""0.001"
59.173.24.126 - - [22/Dec/2014:15:17:42 +0800] "GET /about.php HTTP/1.1" 200 2619 "http://www.17chang.com/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.63 Safari/537.36" "-""0.001"
59.173.24.126 - - [22/Dec/2014:15:17:43 +0800] "GET /join.php HTTP/1.1" 200 7168 "http://www.17chang.com/about.php" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.63 Safari/537.36" "-""0.001"
59.173.24.126 - - [22/Dec/2014:15:17:47 +0800] "GET /join.php HTTP/1.1" 200 7168 "http://www.17chang.com/join.php" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.63 Safari/537.36" "-""0.000"
59.173.24.126 - - [22/Dec/2014:15:17:52 +0800] "GET /index.php HTTP/1.1" 200 3314 "http://www.17chang.com/join.php" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.63 Safari/537.36" "-""0.001"
183.32.189.40 - - [22/Dec/2014:15:17:56 +0800] "GET / HTTP/1.1" 200 3314 "http://www.baidu.com/s?wd=%E4%B8%80%E8%B5%B7%E5%94%B1&rsv_spt=1&issp=1&f=8&rsv_bp=0&rsv_idx=2&ie=utf-8&tn=baiduhome_pg&rsv_enter=0&rsv_n=2&rsv_sug3=1&rsv_sug4=39&rsv_sug1=1&inputT=3794" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:23.0) Gecko/20100101 Firefox/23.0" "-""0.001"
183.32.189.40 - - [22/Dec/2014:15:17:57 +0800] "GET /css/join.min.css HTTP/1.1" 200 2888 "http://www.17chang.com/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:23.0) Gecko/20100101 Firefox/23.0" "-""0.000"
183.32.189.40 - - [22/Dec/2014:15:17:57 +0800] "GET /css/jquery.fullPage.css HTTP/1.1" 200 1184 "http://www.17chang.com/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:23.0) Gecko/20100101 Firefox/23.0" "-""0.000"
183.32.189.40 - - [22/Dec/2014:15:17:57 +0800] "GET /css/style.min.css HTTP/1.1" 200 7972 "http://www.17chang.com/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:23.0) Gecko/20100101 Firefox/23.0" "-""0.000"
183.32.189.40 - - [22/Dec/2014:15:17:57 +0800] "GET /js/jquery.min.js HTTP/1.1" 200 37399 "http://www.17chang.com/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:23.0) Gecko/20100101 Firefox/23.0" "-""0.104"
183.32.189.40 - - [22/Dec/2014:15:17:57 +0800] "GET /js/jquery.easings.min.js HTTP/1.1" 200 5451 "http://www.17chang.com/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:23.0) Gecko/20100101 Firefox/23.0" "-""0.000"
183.32.189.40 - - [22/Dec/2014:15:17:57 +0800] "GET /js/jquery.slimscroll.min.js HTTP/1.1" 200 1970 "http://www.17chang.com/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:23.0) Gecko/20100101 Firefox/23.0" "-""0.000"
183.32.189.40 - - [22/Dec/2014:15:17:57 +0800] "GET /js/newgame.js HTTP/1.1" 200 1636 "http://www.17chang.com/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:23.0) Gecko/20100101 Firefox/23.0" "-""0.000"
183.32.189.40 - - [22/Dec/2014:15:17:57 +0800] "GET /js/jquery.fullPage.min.js HTTP/1.1" 200 6272 "http://www.17chang.com/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:23.0) Gecko/20100101 Firefox/23.0" "-""0.000"
223.104.5.8 - - [22/Dec/2014:15:18:00 +0800] "GET /caige/ HTTP/1.1" 302 34725 "-" "Mozilla/5.0 (Linux; Android 4.4.2; zh-cn; MX4 Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/30.0.0.0 Mobile Safari/537.36 MicroMessenger/6.0.0.50_r844973.501 NetType/cmnet" "-""1.299"
223.104.5.8 - - [22/Dec/2014:15:18:00 +0800] "GET /caige?code=001ba5273b10e5d62bc69f5cfeed0b4K&state=no HTTP/1.1" 301 178 "-" "Mozilla/5.0 (Linux; Android 4.4.2; zh-cn; MX4 Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/30.0.0.0 Mobile Safari/537.36 MicroMessenger/6.0.0.50_r844973.501 NetType/cmnet" "-""0.000"
223.104.5.8 - - [22/Dec/2014:15:18:01 +0800] "GET /caige/?code=001ba5273b10e5d62bc69f5cfeed0b4K&state=no HTTP/1.1" 200 10369 "-" "Mozilla/5.0 (Linux; Android 4.4.2; zh-cn; MX4 Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/30.0.0.0 Mobile Safari/537.36 MicroMessenger/6.0.0.50_r844973.501 NetType/cmnet" "-""0.224"
223.104.5.8 - - [22/Dec/2014:15:18:01 +0800] "GET /caige/music.php?rand=0.2632495444267988 HTTP/1.1" 200 2147 "http://www.17chang.com/caige/?code=001ba5273b10e5d62bc69f5cfeed0b4K&state=no" "Mozilla/5.0 (Linux; Android 4.4.2; zh-cn; MX4 Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/30.0.0.0 Mobile Safari/537.36 MicroMessenger/6.0.0.50_r844973.501 NetType/cmnet" "-""0.001"
183.32.189.40 - - [22/Dec/2014:15:18:02 +0800] "GET /index.php HTTP/1.1" 200 3314 "http://www.17chang.com/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:23.0) Gecko/20100101 Firefox/23.0" "-""0.001"
183.32.189.40 - - [22/Dec/2014:15:18:04 +0800] "GET /about.php HTTP/1.1" 200 2619 "http://www.17chang.com/index.php" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:23.0) Gecko/20100101 Firefox/23.0" "-""0.000"
223.104.5.8 - - [22/Dec/2014:15:18:30 +0800] "GET /mobile/ HTTP/1.1" 302 5 "-" "Mozilla/5.0 (Linux; Android 4.4.2; zh-cn; MX4 Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/30.0.0.0 Mobile Safari/537.36 MicroMessenger/6.0.0.50_r844973.501 NetType/cmnet" "-""0.001"
223.104.5.8 - - [22/Dec/2014:15:18:32 +0800] "GET /mobile/?code=0016a443a5747726c5e0132b06f994bM&state= HTTP/1.1" 200 4652 "-" "Mozilla/5.0 (Linux; Android 4.4.2; zh-cn; MX4 Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/30.0.0.0 Mobile Safari/537.36 MicroMessenger/6.0.0.50_r844973.501 NetType/cmnet" "-""0.124"
223.104.5.8 - - [22/Dec/2014:15:18:32 +0800] "GET /mobile/?code=00175efd48f009159c01af0f295051a1&state= HTTP/1.1" 200 4652 "-" "Mozilla/5.0 (Linux; Android 4.4.2; zh-cn; MX4 Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/30.0.0.0 Mobile Safari/537.36 MicroMessenger/6.0.0.50_r844973.501 NetType/cmnet" "-""0.112"
223.104.5.8 - - [22/Dec/2014:15:18:33 +0800] "GET /mobile/css/style.min.css HTTP/1.1" 200 6262 "http://www.17chang.com/mobile/?code=00175efd48f009159c01af0f295051a1&state=" "Mozilla/5.0 (Linux; Android 4.4.2; zh-cn; MX4 Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/30.0.0.0 Mobile Safari/537.36 MicroMessenger/6.0.0.50_r844973.501 NetType/cmnet" "-""0.000"
223.104.5.8 - - [22/Dec/2014:15:18:33 +0800] "GET /mobile/js/zepto.min.js HTTP/1.1" 200 10165 "http://www.17chang.com/mobile/?code=00175efd48f009159c01af0f295051a1&state=" "Mozilla/5.0 (Linux; Android 4.4.2; zh-cn; MX4 Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/30.0.0.0 Mobile Safari/537.36 MicroMessenger/6.0.0.50_r844973.501 NetType/cmnet" "-""0.000"
223.104.5.8 - - [22/Dec/2014:15:18:33 +0800] "GET /mobile/js/touch.js HTTP/1.1" 200 2069 "http://www.17chang.com/mobile/?code=00175efd48f009159c01af0f295051a1&state=" "Mozilla/5.0 (Linux; Android 4.4.2; zh-cn; MX4 Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/30.0.0.0 Mobile Safari/537.36 MicroMessenger/6.0.0.50_r844973.501 NetType/cmnet" "-""0.000"
223.104.5.8 - - [22/Dec/2014:15:18:33 +0800] "GET /mobile/js/event.js HTTP/1.1" 200 3173 "http://www.17chang.com/mobile/?code=00175efd48f009159c01af0f295051a1&state=" "Mozilla/5.0 (Linux; Android 4.4.2; zh-cn; MX4 Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/30.0.0.0 Mobile Safari/537.36 MicroMessenger/6.0.0.50_r844973.501 NetType/cmnet" "-""0.000"
223.104.5.8 - - [22/Dec/2014:15:18:33 +0800] "GET /mobile/js/holder.js HTTP/1.1" 200 9464 "http://www.17chang.com/mobile/?code=00175efd48f009159c01af0f295051a1&state=" "Mozilla/5.0 (Linux; Android 4.4.2; zh-cn; MX4 Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/30.0.0.0 Mobile Safari/537.36 MicroMessenger/6.0.0.50_r844973.501 NetType/cmnet" "-""0.000"
223.104.5.8 - - [22/Dec/2014:15:18:34 +0800] "GET /mobile/js/mobile.js HTTP/1.1" 200 1466 "http://www.17chang.com/mobile/?code=00175efd48f009159c01af0f295051a1&state=" "Mozilla/5.0 (Linux; Android 4.4.2; zh-cn; MX4 Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/30.0.0.0 Mobile Safari/537.36 MicroMessenger/6.0.0.50_r844973.501 NetType/cmnet" "-""0.000"
223.104.5.8 - - [22/Dec/2014:15:18:34 +0800] "GET /mobile/js/index.js HTTP/1.1" 200 764 "http://www.17chang.com/mobile/?code=00175efd48f009159c01af0f295051a1&state=" "Mozilla/5.0 (Linux; Android 4.4.2; zh-cn; MX4 Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/30.0.0.0 Mobile Safari/537.36 MicroMessenger/6.0.0.50_r844973.501 NetType/cmnet" "-""0.000"
223.104.5.8 - - [22/Dec/2014:15:18:35 +0800] "GET /mobile/js/angular.min.js HTTP/1.1" 200 40737 "http://www.17chang.com/mobile/?code=00175efd48f009159c01af0f295051a1&state=" "Mozilla/5.0 (Linux; Android 4.4.2; zh-cn; MX4 Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/30.0.0.0 Mobile Safari/537.36 MicroMessenger/6.0.0.50_r844973.501 NetType/cmnet" "-""0.920"
183.57.25.242 - - [22/Dec/2014:15:18:35 +0800] "GET /join.php HTTP/1.1" 200 7168 "http://www.17chang.com/about.php" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:23.0) Gecko/20100101 Firefox/23.0" "-""0.001"
223.104.5.8 - - [22/Dec/2014:15:18:46 +0800] "GET /caige/ HTTP/1.1" 302 34725 "-" "Mozilla/5.0 (Linux; Android 4.4.2; zh-cn; MX4 Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/30.0.0.0 Mobile Safari/537.36 MicroMessenger/6.0.0.50_r844973.501 NetType/cmnet" "-""0.599"
223.104.5.8 - - [22/Dec/2014:15:18:46 +0800] "GET /caige?code=011275aa6a66c0c512b4d1d6a25f0976&state=no HTTP/1.1" 301 178 "-" "Mozilla/5.0 (Linux; Android 4.4.2; zh-cn; MX4 Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/30.0.0.0 Mobile Safari/537.36 MicroMessenger/6.0.0.50_r844973.501 NetType/cmnet" "-""0.000"
223.104.5.8 - - [22/Dec/2014:15:18:47 +0800] "GET /caige?code=011a4b805fd1f0067ae2d9371263b1aW&state=no HTTP/1.1" 301 178 "-" "Mozilla/5.0 (Linux; Android 4.4.2; zh-cn; MX4 Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/30.0.0.0 Mobile Safari/537.36 MicroMessenger/6.0.0.50_r844973.501 NetType/cmnet" "-""0.000"
223.104.5.8 - - [22/Dec/2014:15:18:47 +0800] "GET /caige/?code=011275aa6a66c0c512b4d1d6a25f0976&state=no HTTP/1.1" 200 10368 "-" "Mozilla/5.0 (Linux; Android 4.4.2; zh-cn; MX4 Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/30.0.0.0 Mobile Safari/537.36 MicroMessenger/6.0.0.50_r844973.501 NetType/cmnet" "-""0.207"
223.104.5.8 - - [22/Dec/2014:15:18:47 +0800] "GET /caige/?code=011a4b805fd1f0067ae2d9371263b1aW&state=no HTTP/1.1" 200 10369 "-" "Mozilla/5.0 (Linux; Android 4.4.2; zh-cn; MX4 Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/30.0.0.0 Mobile Safari/537.36 MicroMessenger/6.0.0.50_r844973.501 NetType/cmnet" "-""0.192"
223.104.5.8 - - [22/Dec/2014:15:18:48 +0800] "GET /caige/music.php?rand=0.10531063470989466 HTTP/1.1" 200 2147 "http://www.17chang.com/caige/?code=011a4b805fd1f0067ae2d9371263b1aW&state=no" "Mozilla/5.0 (Linux; Android 4.4.2; zh-cn; MX4 Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/30.0.0.0 Mobile Safari/537.36 MicroMessenger/6.0.0.50_r844973.501 NetType/cmnet" "-""0.001"
223.104.5.8 - - [22/Dec/2014:15:18:56 +0800] "POST /caige/wxinsert.php HTTP/1.1" 200 338 "http://www.17chang.com/caige/?code=011a4b805fd1f0067ae2d9371263b1aW&state=no" "Mozilla/5.0 (Linux; Android 4.4.2; zh-cn; MX4 Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/30.0.0.0 Mobile Safari/537.36 MicroMessenger/6.0.0.50_r844973.501 NetType/cmnet" "-""0.002"
223.104.5.8 - - [22/Dec/2014:15:19:05 +0800] "POST /caige/wxinsert.php HTTP/1.1" 200 338 "http://www.17chang.com/caige/?code=011a4b805fd1f0067ae2d9371263b1aW&state=no" "Mozilla/5.0 (Linux; Android 4.4.2; zh-cn; MX4 Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/30.0.0.0 Mobile Safari/537.36 MicroMessenger/6.0.0.50_r844973.501 NetType/cmnet" "-""0.002"
223.104.5.8 - - [22/Dec/2014:15:19:47 +0800] "POST /caige/wxinsert.php HTTP/1.1" 200 338 "http://www.17chang.com/caige/?code=011a4b805fd1f0067ae2d9371263b1aW&state=no" "Mozilla/5.0 (Linux; Android 4.4.2; zh-cn; MX4 Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/30.0.0.0 Mobile Safari/537.36 MicroMessenger/6.0.0.50_r844973.501 NetType/cmnet" "-""0.003"
111.23.4.4 - - [22/Dec/2014:15:20:17 +0800] "GET /app/yiqichang.apk HTTP/1.1" 304 0 "-" "Mozilla/5.0 Gecko/20100115 Firefox/3.6" "-""0.044"
59.173.24.126 - - [22/Dec/2014:15:21:16 +0800] "GET /app.php?id=113 HTTP/1.1" 200 3260 "http://www.yiqiding.com/faxian/detail.html?faid=113" "Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.63 Safari/537.36" "-""0.006"
116.226.80.39 - - [22/Dec/2014:15:21:39 +0800] "GET /caige/?state=%7B%22userform%22%3A%22odWTPjmUukLVGsTXNpM6Gc9ke6pI%22%2C%22music_id%22%3A%2294%22%2C%22guess_type%22%3A%222%22%7D&from=timeline&isappinstalled=0 HTTP/1.1" 302 34725 "-" "Mozilla/5.0 (Linux; U; Android 4.1.1; zh-cn; MI 2SC Build/JRO03L) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30 MicroMessenger/6.0.0.41_r835309.501 NetType/WIFI" "-""0.264"
116.226.80.39 - - [22/Dec/2014:15:21:41 +0800] "GET /caige?code=001d616f30000c5d6f8bbb0e4aed86ej&state=%7B%22userform%22%3A%22odWTPjmUukLVGsTXNpM6Gc9ke6pI%22%2C%22music_id%22%3A%2294%22%2C%22guess_type%22%3A%222%22%7D HTTP/1.1" 301 178 "-" "Mozilla/5.0 (Linux; U; Android 4.1.1; zh-cn; MI 2SC Build/JRO03L) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30 MicroMessenger/6.0.0.41_r835309.501 NetType/WIFI" "-""0.000"
59.173.24.126 - - [22/Dec/2014:15:22:34 +0800] "GET /css/detail.main.css HTTP/1.1" 404 193 "-" "Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.63 Safari/537.36" "-""0.000"
60.168.123.251 - - [22/Dec/2014:15:22:40 +0800] "GET /caige/?state=%7B%22userform%22%3A%22odWTPjudxJb8y1qN2XJ5AnnarQm0%22%2C%22music_id%22%3A%2258%22%2C%22guess_type%22%3A%22%22%7D&from=timeline&isappinstalled=0 HTTP/1.1" 302 34725 "-" "Mozilla/5.0 (Linux; Android 4.4.2; HUAWEI P7-L09 Build/HuaweiP7-L09) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/30.0.0.0 Mobile Safari/537.36 MicroMessenger/6.0.0.57_r870003.501 NetType/WIFI" "-""0.199"
117.42.74.5 - - [22/Dec/2014:15:22:54 +0800] "GET / HTTP/1.0" 301 178 "-" "Wget/1.11.4 Red Hat modified" "-""0.000"
117.42.74.5 - - [22/Dec/2014:15:22:55 +0800] "GET / HTTP/1.0" 200 14753 "-" "Wget/1.11.4 Red Hat modified" "-""0.061"
58.246.245.218 - - [22/Dec/2014:15:23:37 +0800] "GET /download/index.php?from=onlinechanggui HTTP/1.1" 200 1725 "-" "Mozilla/5.0 (Linux; U; Android 4.1.2; zh-cn; Lenovo K860i Build/JZO54K) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30 MicroMessenger/6.0.0.54_r849063.501 NetType/WIFI" "-""0.002"
